experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	43 	sjj 	 T1T2 	 0 	8 	Z 	Z 	1.0 	0.0 	13 	E 	E 	1.0 	0.0 	0
main	44 	sjj 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	10 	K 	K 	1.0 	0.0 	0
main	45 	sjj 	 T1T2 	 0 	7 	L 	L 	1.0 	0.0 	9 	P 	A 	0.0 	7.0 	0
main	46 	sjj 	 T1T2 	 0 	9 	P 	R 	0.0 	-1.0 	17 	Q 	Q 	1.0 	0.0 	0
main	47 	sjj 	 T1T2 	 0 	7 	V 	R 	0.0 	5.0 	8 	Z 	V 	0.0 	-1.0 	0
main	48 	sjj 	 T1T2 	 0 	10 	H 	H 	1.0 	0.0 	20 	K 	K 	1.0 	0.0 	0
main	49 	sjj 	 T1T2 	 0 	6 	D 	F 	0.0 	11.0 	7 	Y 	T 	0.0 	3.0 	0
main	50 	sjj 	 T1T2 	 0 	8 	B 	R 	0.0 	2.0 	18 	W 	W 	1.0 	0.0 	0
main	51 	sjj 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	17 	D 	D 	1.0 	0.0 	0
main	52 	sjj 	 T1T2 	 0 	6 	R 	R 	1.0 	0.0 	11 	W 	E 	0.0 	10.0 	0
main	53 	sjj 	 T1T2 	 0 	10 	Z 	Z 	1.0 	0.0 	12 	C 	K 	0.0 	-10.0 	0
main	54 	sjj 	 T1T2 	 0 	8 	Q 	B 	0.0 	-1.0 	9 	W 	Q 	0.0 	-1.0 	0
main	55 	sjj 	 T1T2 	 0 	6 	W 	W 	1.0 	0.0 	8 	B 	N 	0.0 	-1.0 	0
main	56 	sjj 	 T1T2 	 0 	7 	V 	G 	0.0 	-1.0 	8 	I 	V 	0.0 	-1.0 	0
main	57 	sjj 	 T1T2 	 0 	7 	N 	N 	1.0 	0.0 	17 	C 	U 	0.0 	-11.0 	0
main	58 	sjj 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	11 	O 	Z 	0.0 	1.0 	0
main	59 	sjj 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	11 	P 	U 	0.0 	13.0 	0
main	60 	sjj 	 T1T2 	 0 	8 	L 	S 	0.0 	-1.0 	13 	T 	X 	0.0 	1.0 	0
main	61 	sjj 	 T1T2 	 0 	10 	T 	H 	0.0 	-1.0 	15 	C 	L 	0.0 	2.0 	0
main	62 	sjj 	 T1T2 	 0 	10 	Q 	O 	0.0 	-1.0 	20 	S 	S 	1.0 	0.0 	0
main	63 	sjj 	 T1T2 	 0 	9 	F 	G 	0.0 	-1.0 	10 	V 	F 	0.0 	-1.0 	0
main	64 	sjj 	 T1T2 	 0 	8 	B 	B 	1.0 	0.0 	10 	D 	X 	0.0 	1.0 	0
main	65 	sjj 	 T1T2 	 0 	6 	T 	T 	1.0 	0.0 	14 	P 	P 	1.0 	0.0 	0
main	66 	sjj 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	14 	K 	K 	1.0 	0.0 	0
main	67 	sjj 	 T1T2 	 0 	9 	Z 	Z 	1.0 	0.0 	19 	J 	J 	1.0 	0.0 	0
main	68 	sjj 	 T1T2 	 0 	7 	F 	F 	1.0 	0.0 	12 	S 	S 	1.0 	0.0 	0
main	69 	sjj 	 T1T2 	 0 	6 	K 	K 	1.0 	0.0 	16 	A 	A 	1.0 	0.0 	0
main	70 	sjj 	 T1T2 	 0 	10 	U 	U 	1.0 	0.0 	18 	G 	G 	1.0 	0.0 	0
main	71 	sjj 	 T1T2 	 0 	7 	G 	S 	0.0 	-1.0 	9 	O 	T 	0.0 	1.0 	0
main	72 	sjj 	 T1T2 	 0 	6 	O 	R 	0.0 	-1.0 	7 	K 	O 	0.0 	-1.0 	0
main	73 	sjj 	 T1T2 	 0 	7 	C 	S 	0.0 	1.0 	15 	O 	P 	0.0 	1.0 	0
main	74 	sjj 	 T1T2 	 0 	8 	A 	A 	1.0 	0.0 	16 	M 	M 	1.0 	0.0 	0
main	75 	sjj 	 T1T2 	 0 	8 	D 	F 	0.0 	-1.0 	9 	O 	S 	0.0 	3.0 	0
main	76 	sjj 	 T1T2 	 0 	10 	B 	B 	1.0 	0.0 	18 	T 	T 	1.0 	0.0 	0
main	77 	sjj 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	11 	A 	Z 	0.0 	5.0 	0
main	78 	sjj 	 T1T2 	 0 	10 	M 	M 	1.0 	0.0 	11 	Z 	Y 	0.0 	-3.0 	0
main	79 	sjj 	 T1T2 	 0 	8 	A 	A 	1.0 	0.0 	10 	B 	D 	0.0 	2.0 	0
main	80 	sjj 	 T1T2 	 0 	8 	F 	G 	0.0 	-1.0 	13 	I 	I 	1.0 	0.0 	0
main	81 	sjj 	 T1T2 	 0 	6 	B 	W 	0.0 	-1.0 	7 	M 	B 	0.0 	-1.0 	0
main	82 	sjj 	 T1T2 	 0 	7 	Y 	Y 	1.0 	0.0 	17 	T 	T 	1.0 	0.0 	0
main	83 	sjj 	 T1T2 	 0 	9 	M 	M 	1.0 	0.0 	17 	C 	C 	1.0 	0.0 	0
main	84 	sjj 	 T1T2 	 0 	7 	V 	W 	0.0 	-1.0 	9 	A 	V 	0.0 	-2.0 	0
main	85 	sjj 	 T1T2 	 0 	8 	S 	S 	1.0 	0.0 	16 	J 	J 	1.0 	0.0 	0
