experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	25 	Hubert 	 T1T2 	 0 	10 	Z 	Z 	1.0 	0.0 	15 	A 	A 	1.0 	0.0 	0
main	26 	Hubert 	 T1T2 	 0 	7 	E 	Q 	0.0 	-1.0 	8 	N 	E 	0.0 	-1.0 	0
main	27 	Hubert 	 T1T2 	 0 	9 	V 	M 	0.0 	1.0 	17 	P 	P 	1.0 	0.0 	0
main	28 	Hubert 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	20 	O 	O 	1.0 	0.0 	0
main	29 	Hubert 	 T1T2 	 0 	10 	P 	S 	0.0 	1.0 	11 	S 	P 	0.0 	-1.0 	0
main	30 	Hubert 	 T1T2 	 0 	6 	N 	N 	1.0 	0.0 	16 	U 	C 	0.0 	1.0 	0
main	31 	Hubert 	 T1T2 	 0 	6 	Z 	Z 	1.0 	0.0 	11 	M 	M 	1.0 	0.0 	0
main	32 	Hubert 	 T1T2 	 0 	7 	C 	A 	0.0 	1.0 	15 	E 	E 	1.0 	0.0 	0
main	33 	Hubert 	 T1T2 	 0 	10 	T 	P 	0.0 	-1.0 	12 	O 	T 	0.0 	-2.0 	0
main	34 	Hubert 	 T1T2 	 0 	9 	L 	L 	1.0 	0.0 	19 	K 	K 	1.0 	0.0 	0
main	35 	Hubert 	 T1T2 	 0 	7 	D 	D 	1.0 	0.0 	9 	E 	P 	0.0 	-7.0 	0
main	36 	Hubert 	 T1T2 	 0 	8 	V 	W 	0.0 	9.0 	9 	E 	W 	0.0 	8.0 	0
main	37 	Hubert 	 T1T2 	 0 	8 	R 	R 	1.0 	0.0 	16 	H 	M 	0.0 	1.0 	0
main	38 	Hubert 	 T1T2 	 0 	6 	V 	V 	1.0 	0.0 	14 	R 	R 	1.0 	0.0 	0
main	39 	Hubert 	 T1T2 	 0 	7 	Y 	Y 	1.0 	0.0 	12 	M 	M 	1.0 	0.0 	0
main	40 	Hubert 	 T1T2 	 0 	9 	N 	N 	1.0 	0.0 	10 	L 	N 	0.0 	-1.0 	0
main	41 	Hubert 	 T1T2 	 0 	9 	A 	A 	1.0 	0.0 	11 	M 	B 	0.0 	1.0 	0
main	42 	Hubert 	 T1T2 	 0 	7 	Q 	Q 	1.0 	0.0 	17 	F 	F 	1.0 	0.0 	0
main	43 	Hubert 	 T1T2 	 0 	6 	L 	L 	1.0 	0.0 	8 	X 	O 	0.0 	12.0 	0
main	44 	Hubert 	 T1T2 	 0 	9 	I 	S 	0.0 	1.0 	14 	L 	F 	0.0 	1.0 	0
main	45 	Hubert 	 T1T2 	 0 	8 	S 	S 	1.0 	0.0 	10 	N 	B 	0.0 	-1.0 	0
main	46 	Hubert 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	13 	Y 	Y 	1.0 	0.0 	0
main	47 	Hubert 	 T1T2 	 0 	6 	Q 	Q 	1.0 	0.0 	7 	C 	C 	1.0 	0.0 	0
main	48 	Hubert 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	18 	Q 	Q 	1.0 	0.0 	0
main	49 	Hubert 	 T1T2 	 0 	8 	E 	E 	1.0 	0.0 	18 	U 	J 	0.0 	1.0 	0
main	50 	Hubert 	 T1T2 	 0 	7 	Q 	Q 	1.0 	0.0 	8 	V 	Q 	0.0 	-1.0 	0
main	51 	Hubert 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	10 	H 	H 	1.0 	0.0 	0
main	52 	Hubert 	 T1T2 	 0 	9 	Z 	Z 	1.0 	0.0 	14 	U 	U 	1.0 	0.0 	0
