experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	58 	dxy 	 T1T2 	 0 	9 	B 	B 	1.0 	0.0 	14 	X 	X 	1.0 	0.0 	0
main	59 	dxy 	 T1T2 	 0 	8 	Y 	Y 	1.0 	0.0 	15 	J 	J 	1.0 	0.0 	0
main	60 	dxy 	 T1T2 	 0 	9 	F 	F 	1.0 	0.0 	10 	K 	K 	1.0 	0.0 	0
main	61 	dxy 	 T1T2 	 0 	10 	W 	W 	1.0 	0.0 	19 	F 	F 	1.0 	0.0 	0
main	62 	dxy 	 T1T2 	 0 	10 	I 	I 	1.0 	0.0 	15 	C 	Y 	0.0 	-4.0 	0
main	63 	dxy 	 T1T2 	 0 	9 	A 	A 	1.0 	0.0 	16 	Y 	K 	0.0 	1.0 	0
main	64 	dxy 	 T1T2 	 0 	8 	R 	R 	1.0 	0.0 	9 	D 	D 	1.0 	0.0 	0
main	65 	dxy 	 T1T2 	 0 	10 	L 	I 	0.0 	-1.0 	17 	Y 	Y 	1.0 	0.0 	0
main	66 	dxy 	 T1T2 	 0 	8 	W 	W 	1.0 	0.0 	13 	G 	S 	0.0 	-6.0 	0
main	67 	dxy 	 T1T2 	 0 	10 	N 	A 	0.0 	-1.0 	13 	K 	N 	0.0 	-3.0 	0
main	68 	dxy 	 T1T2 	 0 	8 	S 	S 	1.0 	0.0 	11 	O 	O 	1.0 	0.0 	0
main	69 	dxy 	 T1T2 	 0 	9 	O 	O 	1.0 	0.0 	12 	P 	P 	1.0 	0.0 	0
main	70 	dxy 	 T1T2 	 0 	9 	A 	A 	1.0 	0.0 	18 	S 	S 	1.0 	0.0 	0
main	71 	dxy 	 T1T2 	 0 	8 	E 	E 	1.0 	0.0 	15 	O 	O 	1.0 	0.0 	0
main	72 	dxy 	 T1T2 	 0 	10 	U 	U 	1.0 	0.0 	11 	C 	C 	1.0 	0.0 	0
main	73 	dxy 	 T1T2 	 0 	9 	P 	P 	1.0 	0.0 	14 	S 	S 	1.0 	0.0 	0
main	74 	dxy 	 T1T2 	 0 	8 	D 	D 	1.0 	0.0 	17 	S 	G 	0.0 	1.0 	0
main	75 	dxy 	 T1T2 	 0 	10 	L 	J 	0.0 	-1.0 	13 	F 	Z 	0.0 	-2.0 	0
main	76 	dxy 	 T1T2 	 0 	9 	L 	L 	1.0 	0.0 	12 	H 	H 	1.0 	0.0 	0
main	77 	dxy 	 T1T2 	 0 	10 	L 	L 	1.0 	0.0 	17 	I 	I 	1.0 	0.0 	0
main	78 	dxy 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	11 	Z 	Z 	1.0 	0.0 	0
main	79 	dxy 	 T1T2 	 0 	9 	V 	V 	1.0 	0.0 	16 	Q 	Q 	1.0 	0.0 	0
main	80 	dxy 	 T1T2 	 0 	8 	W 	W 	1.0 	0.0 	17 	S 	S 	1.0 	0.0 	0
main	81 	dxy 	 T1T2 	 0 	9 	J 	D 	0.0 	-1.0 	18 	Y 	Y 	1.0 	0.0 	0
main	82 	dxy 	 T1T2 	 0 	8 	H 	H 	1.0 	0.0 	15 	E 	E 	1.0 	0.0 	0
main	83 	dxy 	 T1T2 	 0 	8 	U 	U 	1.0 	0.0 	9 	K 	K 	1.0 	0.0 	0
