experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	122 	ym 	 T1T2 	 0 	9 	Q 	Q 	1.0 	0.0 	12 	B 	R 	0.0 	-11.0 	0
main	123 	ym 	 T1T2 	 0 	10 	L 	L 	1.0 	0.0 	19 	Z 	Z 	1.0 	0.0 	0
main	124 	ym 	 T1T2 	 0 	8 	C 	C 	1.0 	0.0 	17 	N 	M 	0.0 	-15.0 	0
main	125 	ym 	 T1T2 	 0 	9 	E 	S 	0.0 	6.0 	16 	O 	H 	0.0 	1.0 	0
main	126 	ym 	 T1T2 	 0 	10 	S 	M 	0.0 	1.0 	11 	M 	J 	0.0 	-11.0 	0
main	127 	ym 	 T1T2 	 0 	9 	R 	P 	0.0 	-1.0 	10 	G 	R 	0.0 	-1.0 	0
main	128 	ym 	 T1T2 	 0 	10 	K 	K 	1.0 	0.0 	17 	S 	S 	1.0 	0.0 	0
main	129 	ym 	 T1T2 	 0 	8 	U 	U 	1.0 	0.0 	11 	V 	V 	1.0 	0.0 	0
main	130 	ym 	 T1T2 	 0 	8 	R 	R 	1.0 	0.0 	13 	T 	X 	0.0 	1.0 	0
main	131 	ym 	 T1T2 	 0 	9 	J 	J 	1.0 	0.0 	18 	F 	F 	1.0 	0.0 	0
main	132 	ym 	 T1T2 	 0 	10 	G 	G 	1.0 	0.0 	13 	M 	M 	1.0 	0.0 	0
main	133 	ym 	 T1T2 	 0 	8 	Z 	Z 	1.0 	0.0 	9 	Q 	Q 	1.0 	0.0 	0
main	134 	ym 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	14 	Q 	Q 	1.0 	0.0 	0
main	135 	ym 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	16 	W 	W 	1.0 	0.0 	0
main	136 	ym 	 T1T2 	 0 	10 	J 	J 	1.0 	0.0 	13 	R 	I 	0.0 	-4.0 	0
main	137 	ym 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	18 	Z 	Z 	1.0 	0.0 	0
main	138 	ym 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	19 	N 	M 	0.0 	1.0 	0
main	139 	ym 	 T1T2 	 0 	8 	S 	S 	1.0 	0.0 	11 	Y 	G 	0.0 	-2.0 	0
main	140 	ym 	 T1T2 	 0 	9 	A 	A 	1.0 	0.0 	10 	T 	T 	1.0 	0.0 	0
main	141 	ym 	 T1T2 	 0 	9 	E 	F 	0.0 	1.0 	12 	W 	W 	1.0 	0.0 	0
main	142 	ym 	 T1T2 	 0 	8 	K 	K 	1.0 	0.0 	15 	V 	V 	1.0 	0.0 	0
main	143 	ym 	 T1T2 	 0 	8 	A 	A 	1.0 	0.0 	13 	R 	R 	1.0 	0.0 	0
main	144 	ym 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	14 	B 	B 	1.0 	0.0 	0
main	145 	ym 	 T1T2 	 0 	8 	S 	S 	1.0 	0.0 	9 	G 	G 	1.0 	0.0 	0
main	146 	ym 	 T1T2 	 0 	10 	E 	E 	1.0 	0.0 	11 	W 	W 	1.0 	0.0 	0
main	147 	ym 	 T1T2 	 0 	8 	D 	X 	0.0 	-1.0 	17 	O 	O 	1.0 	0.0 	0
main	148 	ym 	 T1T2 	 0 	10 	L 	L 	1.0 	0.0 	17 	Q 	Q 	1.0 	0.0 	0
main	149 	ym 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	15 	E 	S 	0.0 	1.0 	0
